발화문,의도
선수처럼 잘 뛰진 않아. 그냥 내 기록이 향상되었다는 뜻이야.,neutral
같이 운동하던 사람들이랑 뛰었어.,neutral
나 요즘 주식을 시작했는데 정말 후회 돼.,neutral
친구가 좋은 주식 있다고 하면서 같이 하자고 하더라고.,neutral
생명과학분야 주식이야. 주식은 괜찮아.,neutral
살 때보다 많이 빠졌어.,neutral
지금 팔지도 못해. 손해가 너무 심해서.,neutral
나 어제 자다가 깜짝 놀랐어!,neutral
실제로는 폭탄이 아니라 그냥 천둥만 몇 번 울렸어.,neutral
놀란 건 괜찮아졌는데 또 잠들기가 힘드네.,neutral
맞아. 우리집 화장실은 환기구가 없어.,neutral
그러게. 하루 종일 화장실만 청소하는 것 같아.,neutral
그런 것도 있었어?,neutral
그런게 있으면 지금 당장 구매해야지.,neutral
우리집 쓰레기통에서 역겨운 냄새가 나고 있어.,neutral
그렇잖아도 바로 묶어서 버렸어.,neutral
다 내가 저지른 일이잖아.,neutral
드디어 구매한 노트북이 오늘 왔어!,neutral
비싼 건 사지 못했어. 용돈을 아껴서 샀거든.,neutral
할게 많아. 영화도 보고 프로젝트도 해야 해!,neutral
그런게 있으면 당장 가입해야지.,neutral
아 짜증나! 그 새끼는 왜 집에 안 가고 내 옆에 붙어서 지랄이야. 상사놈 말이야.,neutral
니가 그새끼한테 안 당해봐서 그래. 아주 몹쓸놈이야.,neutral
너 땜에 기분이 더 나쁘다. 음악은 아무거나 틀어줘.,neutral
나 아까 짭새 새끼들 몰려 있길래 구경 갔다 왔어.,neutral
그러니깐. 구경 갔다가 가라고 해서 구경도 못하고 왔어.,neutral
짭새 때문에 우산 들고 나갔다가 잃어버리고 왔어.,neutral
그게 궁금해서 갔다가 구경도 못했어!,neutral
그런 거 같진 않아. 금방 가더라고.,neutral
나 드디어 프로젝트 끝냈어!,neutral
그래. 그거 너무 좋은 생각인걸?,neutral
안 그래도 약속 잡으려고 해.,neutral
그래. 너무 좋다.,neutral
나 너무 우울해.,neutral
코로나 때문에 너무 우울해.,neutral
응 맞아. 너무너무 쳐져.,neutral
우와 진짜 신나!,neutral
아니 요즘 다들 왜 그러는 거지? 이해가 안가네.,neutral
진짜 실망스러워.,neutral
진짜 신난다!,neutral
밖에 비가 엄청 와서.,neutral
도저히 나갈 수가 없어.,neutral
괜찮아졌어.,neutral
아니. 자랑 안했어.,neutral
그거 좋은 방법인걸?,neutral
많이 내려버렸어.,neutral
나 어제 자다가 깜짝 놀랬어!,neutral
어. 진짜 너무 놀랬어.,neutral
이제 괜찮아.,neutral
화장실 청소를 해도 곰팡이가 안 없어져.,neutral
할 수 없지 뭐.,neutral
오케이! 좋았어.,neutral
쓰레기통에서 역겨운 냄새가 나고 있어!,neutral
뭔가 썩고 있나봐.,neutral
빨리 버려야겠다.,neutral
그래야겠어.,neutral
응. 할 수 없지 뭐.,neutral
응! 엄청 싼 거 샀어.,neutral
노트북으로 영화 볼 거야.,neutral
"아, 짜증나. 그 새끼는 일 없으면 집에나 갈 것이지 왜 히스테리를 부려?",neutral
뭐가 어때서.,neutral
그건 나도 모르지.,neutral
한 30분 했어.,neutral
우산 없는데.,neutral
건강은 괜찮아.,neutral
몰라. 다들 모여 있더라고.,neutral
그런건지 뭔지 모르겠어.,neutral
강남에서 만나는데 그 주변에 음식들을 잘 모르겠어. 어디서 잘 하는지.,neutral
양식보다는 일식이 더 좋은 것 같아. 그 친구도 일식을 더 좋아해.,neutral
나 드디어 프로젝트 끝났어!,neutral
완전히 끝났어. 속이 아주 시원해. 그 동안 열심히 일을 했거든. 쉬지도 못하고 너무 힘들었어.,neutral
그래. 음악도 듣고 좀 쉬어야겠어. 그리고 맛있는 것도 해 먹으면서.,neutral
"친구도 너무 보고 싶다. 한 달 동안 못봤더니 궁금해. 그래, 만나야겠어.",neutral
여행 좋지. 그런데 혼자 가기는 싫어. 그렇다고 친구들하고 갈 수가 없어. 시간이 안 맞거든.,neutral
나 너무 우울해.,neutral
코로나 땜에 밖에 나갈 수가 없어. 집에서 일만 하자니 너무 답답해.,neutral
음악 좋지. 음악 틀어놓고 좀 신나게 춤도 추고 놀아야 되겠어. 기분 전환하게.,neutral
아니 요즘은 다들 왜 그러지? 이해가 안 가네.,neutral
유튜버들이 뒷광고를 하고 있어. 사람들을 속이고 허위광고를 하는거지.,neutral
너무 실망스러워. 나도 가끔 보는데 이렇게까지 거짓말일지는 몰랐어.,neutral
나 갇힌 것 같아!,neutral
집 안에 갇혀있어. 바깥을 보니까 비가 너무 왔는지 물이 많이 차있어.,neutral
자고 일어났더니 전화가 많이 와 있었더라고. 그것도 모르고 잤나봐.,neutral
나갈 수가 없어. 물이 너무 많이 차올라서 엄두가 안나. 아직도 비가 오고 있고.,neutral
다행히 집 안까지는 들어오지 않았어. 나도 괜찮아. 그런데 조금 무서워.,neutral
헐. 나 이벤트 당첨됐어!,neutral
한 명 뽑는 거였는데 운이 너무 좋게 내가 당첨이 됐어! 너무 행운이야.,neutral
그동안 내가 너무 갖고 싶었던 향수야. 비싸서 못 샀는데 이렇게 운이 좋았어.,neutral
친구한테 자랑했더니 너무 부러워하더라고. 좀 샘도 나는 거 같애.,neutral
오랜만에 휴가를 냈는데 비가 너무 많이 오고 태풍까지 겹쳤어. 그래서 나갈 수가 없어.,neutral
바닷가에서 신나게 물놀이 하고 맛있는 것도 해먹고 재밌게 놀려고 했지.,neutral
그래. 결국에는 어쩔 수 없지. 나갈 수 없으니까 집에서 휴식을 취하면서 맛있는거나 해 먹어야겠어.,neutral
아니. 아까 해피랑 산책하다가 깜짝 놀랬어!,neutral
해피랑 산책하다가 목줄이 끊겨버렸어. 그래서 붙잡느라고 혼이 났어.,neutral
사과 영상을 봤는데 사과가 진실되지 않아서 더 화가 나고 실망스러웠어.,neutral
내가 지금 너무 화가 난 상탠데 내 화를 잠재워줄 수 있는 영상이 있어?,neutral
내 휴가가 엉망이야.,neutral
오늘부터 5일 동안 휴가기간인데 휴가기간 내내 비가 온대. 이게 말이 돼?,neutral
오랜만에 가족들이랑 서해바다에 가서 조개 줍고 놀다 오기로 했어. 그런데 비가 와서 갈 수가 없어.,neutral
그동안 일이 많고 바빠서 1년 만에 받은 휴가인데 비가 와서 다 망했어.,neutral
휴가기간 내내 비가 내린다고 하니까 너의 말대로 집에서 쉬면서 즐겁게 휴가를 보낼 수 있는 방법을 생각해봐야할 것 같아.,neutral
화장실은 청소를 해도 곰팡이가 없어지질 않아.,neutral
습기가 많고 환기가 잘 되지 않아서 곰팡이가 계속 생기는 거 같아서 신경을 쓰고 있는데도 곰팡이가 없어지지 않아.,neutral
너의 말대로 장마철이라서 곰팡이가 계속 생기는 거 같아. 곰팡이를 쉽게 없앨 수 있는 방법 없을까?,neutral
드디어 구매한 노트북이 도착했어! 뜯어 봐야지.,neutral
200만원짜리 노트북을 샀는데 배송이 늦어져서 걱정하고 있었어. 그런데 오늘 도착해서 너무 기분이 좋아.,neutral
알았어. 지금 노트북을 뜯어보고 괜찮은지 여기저기 살펴볼게.,neutral
내가 지금 생각하고 있는 만화가 있는데 노트북으로 만화를 그릴거야. 너무 기대가 돼!,neutral
밖에 가지고 나가서 작업할 일도 생기니까 너의 말대로 노트북 보험에 대해서 생각을 해볼게.,neutral
쓰레기통에서 역겨운 냄새가 나고 있어!,neutral
며칠 전에 쓰레기 통에 버린 음식물 쓰레기가 상해서 냄새가 나는 거였어.,neutral
냄새가 너무 고약해서 지금 쓰레기를 묶어서 밖으로 내놨어.,neutral
힘들어도 어떻게 하겠어. 집 안에 냄새가 장난이 아니야. 내가 벌린 일이니까 내가 얼른 치워야지.,neutral
에휴. 힘들어도 어떡하겠어. 내가 음식물 쓰레기를 쓰레기통에 버려서 생긴 일이니까 내가 처리해야지.,neutral
나 너무 우울해.,neutral
코로나로 집에서 재택근무를 시작하게 되면서 집 안에만 있으니까 답답하고 울적해.,neutral
내일 친구랑 약속 있는데 뭘 먹어야될지 잘 모르겠어.,neutral
모든 업무가 비대면으로 이루어지니까 외출 할 일도 없고 사람도 못 만나서 그런지 괜히 무기력해지고 몸이 계속 쳐져.,neutral
기분을 전환하는덴 음악만한게 없는 것 같아. 음악을 한 번 들어볼게.,neutral
내 기분을 풀어주기 위해서 이렇게 노력하는 거야? 너무 고마워.,neutral
난 양식 좋아하고 내 친구는 일식 좋아해.,neutral
난 너무 좋은데?,neutral
고마워. 정말 마음에 드는데?,neutral
나 드디어 프로젝트 끝냈어!,neutral
응. 한 달 만에 완전히 끝냈어.,neutral
그러면 클럽을 가야해?,neutral
내일 친구들 만나서 클럽 가기로 했어.,neutral
알았어. 만나서 여행 계획 세워볼게.,neutral
나 너무 우울해.,neutral
코로나 때문에 회사에서 재택근무를 하래.,neutral
맞아. 밖에 나가서 활동을 해야하는데 집에만 있으니 몸이 근질근질해.,neutral
아무거나 다 알려줘봐. 너무 우울해.,neutral
나 영화 좋아하는데 정말 잘 됐다!,neutral
아니 요즘 다들 왜 그러는지 이해할 수가 없어.,neutral
유튜버들이 돈 받고 뒷광고 하는 바람에 우리만 피해봤어.,neutral
더 실망스러운 건 억지로 사과를 했다는 거야.,neutral
억지로 하는 사과가 진중하게 느껴졌겠어?,neutral
그런 영화 있으면 추천 좀 해줘.,neutral
나 아무래도 혼자 갇힌 것 같아.,neutral
우리 집 빼고는 다 물 바다가 되어있어.,neutral
자고 일어났더니 재난문자가 와있더라고. 자는 바람에 피하질 못한 거야.,neutral
우리집 빼고는 다 물로 채워져 있어 갖고 나갈 수가 없어.,neutral
우리집은 5층이라 물이 차진 않았어 다행히.,neutral
나 이벤트에 당첨되었대!,neutral
내가 좋아하는 인플루언서가 이벤트를 하더라고.,neutral
한 명 뽑는데 내가 당첨된 거야!,neutral
너무너무 마음에 들어. 비싼 향수야.,neutral
아직 당첨된 거 말 안했어. 선물 오면 하려고.,neutral
내 휴가가 엉망이야.,neutral
휴가 신청 했더니 장마철이랑 겹쳤어.,neutral
동해 바다로 놀러가기로 했었거든.,neutral
회사가 바빠서 1년만에 휴가를 낸 거야.,neutral
아무래도 영화나 보면서 지내야할 것 같아.,neutral
"아니, 아까 해피랑 산책하다 정말 깜짝 놀랐잖아.",neutral
갑자기 해피 목줄이 끊어져버린 거야!,neutral
다행히 지나가던 아저씨가 잡아주셨어.,neutral
"다행히 욕은 안 먹었는데, 내가 너무 미안했어.",neutral
지금은 다 괜찮아졌지.,neutral
나 축하해줘! 기분 좋은 일이 있었어.,neutral
마라톤 대회 신청했었는데 생각보다 내 기록이 너무 잘 나왔어.,neutral
선수처럼 잘 뛰진 않고 내 기록이 향상 된 것 같애.,neutral
결승선을 통과하는 순간 모든 힘든게 싹 사라져버리더라고.,neutral
그럼. 같이 운동하는 사람들 있지.,neutral
나 요즘 주식을 시작했는데 손해가 많아.,neutral
친구가 같이 하자고 해서 시작한 거야.,neutral
생명과학주야. 주식은 괜찮아.,neutral
처음 구매할 때보다 많이 빠졌어.,neutral
어차피 지금 팔 수도 없어. 팔면 손해가 너무 많아.,neutral
헐! 나 이벤트에 당첨 되었어!,neutral
"내가 너무나 좋아하는 인플루언서가 있는데, 인플루언서가 진행하는 이벤트에 당첨 된 거야!",neutral
당첨자가 한 명이었는데 내가 당첨된 거야! 정말 운이 좋지?,neutral
당첨 선물이 내가 너무나 갖고 싶었던 향수라서 너무나 마음에 들어!,neutral
내가 주변 사람들한테 이벤트에 당첨돼서 비싼 향수를 받았다고 자랑했더니 다들 부러워 해.,neutral
잠결에 들은 거라서. 사실은 천둥 치는 소리였어.,neutral
놀란 건 좀 괜찮아졌는데 잠을 잘 때 또 그럴까봐 무서워.,neutral
나 축하해줘. 기분 좋은 일이 있어.,neutral
피해는 없었어. 그냥 천둥 몇 번 치고 말았어.,neutral
내가 10km 마라톤 대회에 출전했는데 이전의 내 기록을 갱신했어. 너무 기분이 좋아.,neutral
선수는 아니고 내가 달리는 운동을 너무 좋아해서 매년 마라톤 대회에 출전하고 있어. 그래서 내 기록을 갱신하려고 노력하고 있어.,neutral
뛰는 동안에는 정말 힘들었는데 결승선을 통과하는 순간 정말 기분이 날아갈 것 같았어.,neutral
함께 달리는 크루가 있어서 내가 지치고 힘들 때마다 큰 힘이 돼. 그래서 이번 기록도 잘 나온 것 같아.,neutral
화장실은 청소를 해도 곰팡이가 사라지질 않아.,neutral
맞아. 우리 화장실은 환풍기가 없어.,neutral
맞아. 장마철이라 더 많이 생기는 것 같아.,neutral
내가 그 생각을 못했어.,neutral
당연히 구매해야지. 괜찮은 제품으로 알려줘.,neutral
단톡방에서 아는 사람이 주식을 추천해줘서 시작하게 됐어.,neutral
쓰레기통에서 역겨운 냄새가 나기 시작했어!,neutral
내가 음식물 쓰레기도 같이 버려서 그래.,neutral
그렇잖아도 방금 갖다 버렸어.,neutral
시간이 지나도 주식이 오르지 않고 계속 떨어지고 있어서 손해를 보고 있어. 너무 속상해.,neutral
방향제 뿌려도 괜찮을까? 쓰레기 냄새랑 섞이면 더 이상할 것 같은데.,neutral
시간이 지나면 주식이 좀 오를 수 있겠지? 그럼 좀 지켜봐야겠어.,neutral
괜찮아. 다음번엔 절대로 그렇게 하지 않을거야.,neutral
"아니, 아까 해피를 산책시키다가 엄청 놀랐어.",neutral
드디어 구매한 노트북이 오늘 도착했어!,neutral
갑자기 해피의 목줄이 끊겨서 해피가 막 달려나갔어.,neutral
저렴한걸로 샀어.,neutral
알았어. 사용 설명서 보고 잘 살펴볼게.,neutral
내가 깜짝 놀라서 막 달려가서 해피를 잡았기 때문에 아무일도 없었어. 정말 다행이었어.,neutral
영화 다운 받아서 보고 싶어.,neutral
해피가 막 달려와서 사람들이 조금 놀래긴 했지만 내가 잡았기 때문에 다들 괜찮다고 했어.,neutral
그런게 있었으면 바로 가입을 해야지.,neutral
아까는 해피 때문에 너무 마음이 놀라서 어떻게 할 줄 몰랐는데 집에 와서 좀 쉬고 나니까 마음이 진정됐어.,neutral
상사 또라이새끼는 왜 집에 안가고 지랄이래?,neutral
그 새끼는 욕 처먹어도 된다고. 나한테 얼마나 지랄인데.,neutral
